"ii","Dim2","rr","Val"
"isr","oil","BRA",0.00552494879445315
"isr","oil","RUS",0.0805746098172137
"isr","oil","LAM",0.0136985589403254
"isr","oil","EUR",0.0227463296888067
"isr","oil","ROE",0.024428322020388
"isr","oil","ASI",0.00628524108870782
"isr","oil","REA",0.0493735374642617
"isr","oil","ANZ",0.00768177417071303
"isr","oil","MES",0.266069774082425
"isr","oil","AFR",0.394211280360074
"isr","oil","IDZ",0.000543828214417521
"isr","gas","CHN",0.000593881259741163
"isr","gas","JPN",0.00046506039856453
"isr","gas","KOR",1.76317385615775E-5
"isr","gas","TWN",1.60958824498953E-5
"isr","gas","IND",0.00570176065387806
"isr","gas","CAN",0.00762365724299619
"isr","gas","USA",0.102420863946062
"isr","gas","MEX",0.00254781865199178
"isr","gas","BRA",0.000354898339320375
"isr","gas","RUS",0.0450452253709831
"isr","gas","LAM",0.00240276744523585
"isr","gas","EUR",0.036612094041522
"isr","gas","ROE",0.012815586778353
"isr","gas","ASI",0.00522869494577655
"isr","gas","REA",0.0179739934734238
"isr","gas","ANZ",0.0060689211504139
"isr","gas","MES",0.170246089279478
"isr","gas","AFR",0.0157011137017544
"isr","gas","IDZ",0.00162011185353546
"isr","omn","CHN",0.148161768128517
"isr","omn","JPN",0.0196776102231192
"isr","omn","KOR",0.000370358631516028
"isr","omn","TWN",0.000156792638964104
"isr","omn","IND",0.0023339124681706
"isr","omn","CAN",0.0103435291825311
"isr","omn","USA",0.00513986980885099
"isr","omn","MEX",0.0503670012679463
"isr","omn","BRA",0.039483241651732
"isr","omn","RUS",0.00976799904831549
"isr","omn","LAM",0.0138526975557565
"isr","omn","EUR",0.0505098615273652
"isr","omn","ROE",0.018703386602958
"isr","omn","ASI",0.00548300577410607
"isr","omn","REA",0.00543499776945898
"isr","omn","ANZ",0.0260589840930259
"isr","omn","MES",0.22324496654339
"isr","omn","AFR",0.0448278382546216
"isr","omn","IDZ",0.0218839865326867
"isr","cmt","CHN",0.00482272983105008
"isr","cmt","JPN",0.0150682796127395
"isr","cmt","KOR",0.000258046102825324
"isr","cmt","TWN",0.000136765734619435
"isr","cmt","IND",0.00378223476401098
"isr","cmt","CAN",0.00367483352274332
"isr","cmt","USA",0.0754683762946531
"isr","cmt","MEX",0.00132421388648864
"isr","cmt","BRA",0.0100029120601632
"isr","cmt","RUS",0.00407653081102239
"isr","cmt","LAM",0.00907055102180401
"isr","cmt","EUR",0.0184554887613877
"isr","cmt","ROE",0.00380472279406901
"isr","cmt","ASI",2.2446796201021E-5
"isr","cmt","REA",0.000600667186091389
"isr","cmt","ANZ",0.00280931514644525
"isr","cmt","MES",0.00275073782900939
"isr","cmt","AFR",0.00621341158857783
"isr","cmt","IDZ",0.000105125366301925
"isr","omt","CHN",0.00777710851556937
"isr","omt","JPN",0.00641751472714094
"isr","omt","KOR",0.000123709663261539
"isr","omt","TWN",0.000139746902123856
"isr","omt","IND",0.000338985728051102
