"ii","rr","ss","Val"
"fmp","MES","CAN",-0.00227714037138241
"fmp","MES","USA",-0.00152934830873913
"fmp","MES","MEX",-0.000481102226004741
"fmp","MES","BRA",-0.000633777773030961
"fmp","MES","RUS",-0.00142626443328994
"fmp","MES","LAM",-0.000851685535591007
"fmp","MES","EUR",-0.00581547618195238
"fmp","MES","ROE",-0.00333758562365546
"fmp","MES","ASI",-0.00237828650017951
"fmp","MES","REA",-0.00198696481607
"fmp","MES","ANZ",-0.00120338332629305
"fmp","MES","MES",-0.0168028186264522
"fmp","MES","AFR",-0.00709197148628189
"fmp","MES","IDZ",-0.00225239949767128
"fmp","AFR","CHN",-0.0127406579832092
"fmp","AFR","JPN",-0.0101982226020588
"fmp","AFR","KOR",0.00208782139577393
"fmp","AFR","TWN",-0.0169844638967438
"fmp","AFR","IND",-0.0103855300879007
"fmp","AFR","CAN",-0.0156688003240711
"fmp","AFR","USA",-0.0148452885442788
"fmp","AFR","MEX",-0.0170992050001466
"fmp","AFR","BRA",-0.0135769390878346
"fmp","AFR","RUS",-0.0037699822615701
"fmp","AFR","LAM",-0.0130142323510799
"fmp","AFR","EUR",-0.00760903839645521
"fmp","AFR","ROE",-0.00354744483019829
"fmp","AFR","ASI",-0.0182875455286122
"fmp","AFR","REA",-0.0198319319242959
"fmp","AFR","ANZ",-0.016083702773218
"fmp","AFR","MES",-0.00387358014027723
"fmp","AFR","AFR",-0.0171620853133006
"fmp","AFR","IDZ",-0.0169524371621121
"fmp","IDZ","CHN",-0.00895004987829873
"fmp","IDZ","JPN",-0.00895006770599061
"fmp","IDZ","KOR",-0.00895007683438354
"fmp","IDZ","TWN",-0.00895001780480187
"fmp","IDZ","IND",-0.00895007572182172
"fmp","IDZ","CAN",-0.0089500482021041
"fmp","IDZ","USA",-0.00895003341234757
"fmp","IDZ","MEX",-0.00895005423997564
"fmp","IDZ","BRA",-0.00895001889990366
"fmp","IDZ","RUS",-0.00895003701409358
"fmp","IDZ","LAM",-0.00895006323325564
"fmp","IDZ","EUR",-0.00895003689564863
"fmp","IDZ","ROE",-0.00895005592206682
"fmp","IDZ","ASI",-0.00895006422971898
"fmp","IDZ","REA",-0.00895008290804837
"fmp","IDZ","ANZ",-0.00895002845545889
"fmp","IDZ","MES",-0.00895001814213703
"fmp","IDZ","AFR",-0.00895007280827024
"mvh","CHN","CHN",-0.0353103229990797
"mvh","CHN","JPN",-0.0353103140416842
"mvh","CHN","KOR",-0.0353103026597372
"mvh","CHN","TWN",-0.0353102925831705
"mvh","CHN","IND",-0.0353102754291137
"mvh","CHN","CAN",-0.0353103544699052
"mvh","CHN","USA",-0.0353103479312353
"mvh","CHN","MEX",-0.035310358762547
"mvh","CHN","BRA",-0.035310278673542
"mvh","CHN","RUS",-0.0353103360120552
"mvh","CHN","LAM",-0.0353102923907979
"mvh","CHN","EUR",-0.0353103165268371
"mvh","CHN","ROE",-0.0353103066078502
"mvh","CHN","ASI",-0.0353102846564345
"mvh","CHN","REA",-0.0353103067269902
"mvh","CHN","ANZ",-0.0353102893782873
"mvh","CHN","MES",-0.0353103269367355
"mvh","CHN","AFR",-0.0353103135581199
"mvh","CHN","IDZ",-0.0353102947728594
"mvh","IND","CHN",-0.128636182393761
"mvh","IND","JPN",-0.128636158661552
"mvh","IND","KOR",-0.128636158004866
"mvh","IND","TWN",-0.128636205713496
"mvh","IND","CAN",-0.128636138708081
"mvh","IND","USA",-0.128636202201965
"mvh","IND","MEX",-0.128636151437389
"mvh","IND","BRA",-0.128636201770874
"mvh","IND","RUS",-0.128636221633816
"mvh","IND","LAM",-0.128636199201521
"mvh","IND","EUR",-0.128636204471329
"mvh","IND","ROE",-0.128636162834514
"mvh","IND","ASI",-0.128636145802455
"mvh","IND","REA",-0.128636233234786
"mvh","IND","ANZ",-0.128636187840102
"mvh","IND","MES",-0.128636197973537
"mvh","IND","AFR",-0.128636193738401
"mvh","IND","IDZ",-0.128636193779921
"mvh","CAN","CHN",0.000619230536224891
"mvh","CAN","JPN",0.000619209991302938
"mvh","CAN","KOR",0.000619205603981321
"mvh","CAN","TWN",0.000619165637197661
"mvh","CAN","IND",0.000619169425343791
"mvh","CAN","BRA",0.000619244737874669
"mvh","CAN","RUS",0.000619230777192836
"mvh","CAN","LAM",0.000619180588819662
"mvh","CAN","EUR",0.000619209686474843
"mvh","CAN","ROE",0.000619183224939783
"mvh","CAN","ASI",0.000619183679382914
"mvh","CAN","REA",0.000619225173697836
"mvh","CAN","ANZ",0.00061918621617198
"mvh","CAN","MES",0.000619205845970746
"mvh","CAN","AFR",0.000619186977321796
"mvh","CAN","IDZ",0.000619214645910082
"mvh","USA","CHN",-0.00258962445721122
"mvh","USA","JPN",-0.00258965105715325
"mvh","USA","KOR",-0.00258961010716163
"mvh","USA","TWN",-0.00258968164017936
"mvh","USA","IND",-0.00258966308264252
"mvh","USA","BRA",-0.00258964171707654
"mvh","USA","RUS",-0.00258967877182936
"mvh","USA","LAM",-0.00258965350047976
"mvh","USA","EUR",-0.00258964048671907
"mvh","USA","ROE",-0.00258964948113841
"mvh","USA","ASI",-0.00258964268964771
"mvh","USA","REA",-0.00258966380018808
"mvh","USA","ANZ",-0.00258969599854404
"mvh","USA","MES",-0.00258962415484412
"mvh","USA","AFR",-0.00258965750050682
"mvh","USA","IDZ",-0.00258962957182951
"mvh","MEX","CHN",-7.47728497549554E-5
"mvh","MEX","JPN",-7.47726708716367E-5
"mvh","MEX","KOR",-7.47996636283332E-5
"mvh","MEX","TWN",-7.47523109607684E-5
"mvh","MEX","IND",-7.48197731348377E-5
"mvh","MEX","BRA",-7.47468648762961E-5
"mvh","MEX","RUS",-7.48298792647706E-5
"mvh","MEX","LAM",-7.4797395563039E-5
"mvh","MEX","EUR",-7.47667275060983E-5
"mvh","MEX","ROE",-7.47642375084079E-5
"mvh","MEX","ASI",-7.47950322629068E-5
"mvh","MEX","REA",-7.48008641054774E-5
"mvh","MEX","ANZ",-7.47809024228968E-5
"mvh","MEX","MES",-7.47898669418072E-5
"mvh","MEX","AFR",-7.48083286520683E-5
"mvh","MEX","IDZ",-7.47931317319761E-5
"mvh","BRA","CHN",-0.0616561479968682
"mvh","BRA","JPN",-0.0616561928632837
"mvh","BRA","KOR",-0.0616561529015298
"mvh","BRA","TWN",-0.0616561419608925
"mvh","BRA","IND",-0.0616561857221052
"mvh","BRA","CAN",-0.0616561774955144
"mvh","BRA","USA",-0.0616561490830445
"mvh","BRA","MEX",-0.0616561215742204
"mvh","BRA","LAM",-0.0616562044578681
"mvh","BRA","EUR",-0.061656156501305
"mvh","BRA","ROE",-0.0616561526129824
"mvh","BRA","ASI",-0.0616561411864503
"mvh","BRA","REA",-0.0616561657780772
"mvh","BRA","ANZ",-0.0616561410993408
"mvh","BRA","MES",-0.061656131553118
"mvh","BRA","AFR",-0.0616561383562866
"mvh","BRA","IDZ",-0.0616561202860109
"mvh","RUS","CHN",-0.0141044284964754
"mvh","RUS","JPN",-0.0141043961798202
"mvh","RUS","KOR",-0.0141044513100008
"mvh","RUS","TWN",-0.0141044388830502
"mvh","RUS","IND",-0.0141044396709549
"mvh","RUS","CAN",-0.0141044575918812
"mvh","RUS","USA",-0.0141043839876716
"mvh","RUS","MEX",-0.0141044251641758
"mvh","RUS","BRA",-0.0141044423478185
"mvh","RUS","LAM",-0.0141044300673203
"mvh","RUS","EUR",-0.0141044218202156
"mvh","RUS","ROE",-0.0141044423003434
"mvh","RUS","ASI",-0.0141044084681466
"mvh","RUS","REA",-0.0141043860157919
"mvh","RUS","ANZ",-0.0141044019269951
"mvh","RUS","MES",-0.0141044195669634
"mvh","RUS","AFR",-0.0141044232172013
"mvh","RUS","IDZ",-0.0141043758237867
"mvh","LAM","CHN",-0.00132730510752561
"mvh","LAM","JPN",-0.00186423038518739
"mvh","LAM","KOR",-0.000551323126554351
"mvh","LAM","TWN",-5.75123739154771E-5
"mvh","LAM","IND",-0.00222657466929485
"mvh","LAM","CAN",-0.000373148367300802
"mvh","LAM","USA",-0.00275045204506144
"mvh","LAM","MEX",-0.00493376340730088
"mvh","LAM","BRA",-0.00728543704779519
"mvh","LAM","RUS",-0.00233649563886739
"mvh","LAM","LAM",-0.00204175912417096
"mvh","LAM","EUR",-0.00592751890694321
"mvh","LAM","ROE",-0.00634180543604823
"mvh","LAM","ASI",-0.00379120381230796
"mvh","LAM","REA",-0.0043138522469018
"mvh","LAM","ANZ",-0.00681004627881395
"mvh","LAM","MES",-0.00126166024081955
"mvh","LAM","AFR",-0.00552639824775279
"mvh","LAM","IDZ",-0.000346304562846085
"mvh","EUR","CHN",-7.98132147541614E-7
"mvh","EUR","JPN",-4.27882815519963E-7
"mvh","EUR","KOR",-1.05757655515217E-6
"mvh","EUR","TWN",-4.57911807577556E-7
"mvh","EUR","IND",-1.33706504673473E-6
"mvh","EUR","CAN",-1.14876877462108E-6
"mvh","EUR","USA",-1.52613566873059E-6
"mvh","EUR","MEX",-1.40824453019968E-6
"mvh","EUR","BRA",-3.26493940818139E-6
"mvh","EUR","RUS",-6.94779766824182E-7
"mvh","EUR","LAM",-1.01504683918542E-6
"mvh","EUR","EUR",-1.82652644327344E-9
"mvh","EUR","ROE",-4.42540563951478E-7
"mvh","EUR","ASI",-8.68134684919111E-7
"mvh","EUR","REA",-3.62420684659166E-6
"mvh","EUR","ANZ",-5.35568085813708E-7
"mvh","EUR","MES",-6.86787509721649E-7
"mvh","EUR","AFR",-1.63504697219388E-6
"mvh","EUR","IDZ",-1.48947768195362E-6
"mvh","ROE","CHN",-0.00520561911233869
"mvh","ROE","JPN",-0.000626285798913808
"mvh","ROE","KOR",-0.000441893399506566
"mvh","ROE","TWN",-0.000925742854034942
"mvh","ROE","IND",-0.000795081113650292
"mvh","ROE","CAN",-0.00115414480850904
"mvh","ROE","USA",-0.000179004850531462
"mvh","ROE","MEX",-0.000105918674966295
"mvh","ROE","BRA",-4.35198165410361E-5
"mvh","ROE","RUS",-0.0223241933875091
"mvh","ROE","LAM",-0.00318744165412343
"mvh","ROE","EUR",-0.000242258720808456
"mvh","ROE","ROE",-0.0236534779373531
"mvh","ROE","ASI",-0.0023506151744149
"mvh","ROE","REA",-0.0309691050156887
"mvh","ROE","ANZ",-0.000168668279572272
"mvh","ROE","MES",-0.00244500600688745
"mvh","ROE","AFR",-0.00092864098793385
"mvh","ROE","IDZ",-0.000594072352132509
"mvh","ASI","CHN",-0.0537649378066837
"mvh","ASI","JPN",-0.0337260284694222
"mvh","ASI","KOR",-0.0373987222568659
"mvh","ASI","TWN",-0.0512047619993906
"mvh","ASI","IND",-0.03014826994969
"mvh","ASI","CAN",-0.096455888175914
"mvh","ASI","USA",-0.0673089391211855
"mvh","ASI","MEX",-0.0360690506948858
"mvh","ASI","BRA",-0.0319893026952499
"mvh","ASI","RUS",-0.0371608178094841
"mvh","ASI","LAM",-0.0300550575330015
"mvh","ASI","EUR",-0.0681706009815791
"mvh","ASI","ROE",-0.0378348307675388
"mvh","ASI","ASI",-0.0337727711423177
"mvh","ASI","REA",-0.0299247872155721
"mvh","ASI","ANZ",-0.0299888187447964
"mvh","ASI","MES",-0.0328343724657962
"mvh","ASI","AFR",-0.0362514615827362
"mvh","ASI","IDZ",-0.0306038567633273
"mvh","REA","CHN",-0.00502224465515312
"mvh","REA","JPN",-0.00574736898217572
"mvh","REA","KOR",-0.00468322595726816
"mvh","REA","TWN",-0.0048490508697475
"mvh","REA","IND",-0.00368065914055595
"mvh","REA","CAN",-0.00472448531083575
"mvh","REA","USA",-0.00454517385866263
"mvh","REA","MEX",-0.00515986149875174
"mvh","REA","BRA",-0.00107929424403548
"mvh","REA","RUS",-0.00159537436058498
"mvh","REA","LAM",-0.00123587530470739
"mvh","REA","EUR",-0.00180274504084699
"mvh","REA","ROE",-0.00027799758682337
"mvh","REA","ASI",-0.00526473147235044
"mvh","REA","REA",-0.00050733641279782
"mvh","REA","ANZ",-0.00315837240376628
"mvh","REA","MES",-0.000222421333180594
"mvh","REA","AFR",6.34797140748118E-5
"mvh","REA","IDZ",-0.00477332473914878
"mvh","ANZ","CHN",0.0296906259372863
"mvh","ANZ","JPN",0.0243827075091482
"mvh","ANZ","KOR",0.0307892112724945
"mvh","ANZ","TWN",0.0273323182647181
"mvh","ANZ","IND",0.0194061043784953
"mvh","ANZ","CAN",0.0144504848002719
"mvh","ANZ","USA",0.0277432679411376
"mvh","ANZ","MEX",0.0107998863975166
"mvh","ANZ","BRA",0.0293510463801061
"mvh","ANZ","RUS",0.0213379095732533
"mvh","ANZ","LAM",0.0248714509735313
"mvh","ANZ","EUR",0.0237838418303746
"mvh","ANZ","ROE",0.0242687708309278
"mvh","ANZ","ASI",0.0272661338228895
"mvh","ANZ","REA",0.0262148696335115
"mvh","ANZ","ANZ",0.0074931298070754
"mvh","ANZ","MES",0.0305874901385756
"mvh","ANZ","AFR",0.0239194919842918
"mvh","ANZ","IDZ",0.0304948572753906
"mvh","MES","CHN",-0.000619473433992344
"mvh","MES","JPN",-0.000964587329906448
"mvh","MES","KOR",-0.00179493219068157
"mvh","MES","TWN",-0.000153185084904023
"mvh","MES","IND",-0.00179037381471531
"mvh","MES","CAN",-0.00166982034228603
"mvh","MES","USA",-0.00202028539006209
"mvh","MES","MEX",-0.00038067387438282
"mvh","MES","BRA",-0.000803285265087784
"mvh","MES","RUS",-0.00131504863302153
"mvh","MES","LAM",-0.00135579283234509
"mvh","MES","EUR",-0.0018668764480561
"mvh","MES","ROE",-0.000539159885384893
"mvh","MES","ASI",-0.00194323368577732
"mvh","MES","REA",-0.00114300083382319
"mvh","MES","ANZ",-0.00214336714746824
"mvh","MES","MES",-0.00633293901756771
"mvh","MES","AFR",-0.00125727156154868
"mvh","MES","IDZ",-0.00110993642166955
"mvh","AFR","CHN",-0.0157418727960399
"mvh","AFR","JPN",-0.017993158629455
"mvh","AFR","KOR",-0.0172405242362802
"mvh","AFR","TWN",-0.0179497691687724
"mvh","AFR","IND",-0.0145234285363385
"mvh","AFR","CAN",-0.0172507070156277
"mvh","AFR","USA",-0.017825517624476
"mvh","AFR","MEX",-0.0156654967225426
"mvh","AFR","BRA",-0.0175086954473509
"mvh","AFR","RUS",-0.0160386923736263
"mvh","AFR","LAM",-0.016840813136684
"mvh","AFR","EUR",-0.0153896581411606
"mvh","AFR","ROE",-0.00619370330011762
"mvh","AFR","ASI",-0.0173862110714577
"mvh","AFR","REA",-0.0184376758889028
"mvh","AFR","ANZ",-0.0179095637579543
"mvh","AFR","MES",-0.00999172247730501
"mvh","AFR","AFR",-0.0208408495925016
"mvh","AFR","IDZ",-0.0127138869707678
"mvh","IDZ","CHN",-0.00760382605464483
"mvh","IDZ","JPN",-0.00760382850935515
"mvh","IDZ","KOR",-0.00760381014174594
"mvh","IDZ","TWN",-0.0076038331260253
"mvh","IDZ","IND",-0.00760380402778593
"mvh","IDZ","CAN",-0.00760378166648801
"mvh","IDZ","USA",-0.00760383851771684
"mvh","IDZ","MEX",-0.0076038106699452
"mvh","IDZ","BRA",-0.00760382541275018
"mvh","IDZ","RUS",-0.00760379662642441
"mvh","IDZ","LAM",-0.00760380940239694
"mvh","IDZ","EUR",-0.00760380809422173
"mvh","IDZ","ROE",-0.00760381800951664
"mvh","IDZ","ASI",-0.00760382341656521
"mvh","IDZ","REA",-0.00760382757880624
"mvh","IDZ","ANZ",-0.00760379701142256
"mvh","IDZ","MES",-0.00760380509554899
"mvh","IDZ","AFR",-0.00760382013014503
"otn","CHN","CHN",-0.0303913536294866
"otn","CHN","JPN",-0.0303913116879997
"otn","CHN","KOR",-0.0303912849586723
"otn","CHN","TWN",-0.0303913122759625
"otn","CHN","IND",-0.0303913534580289
"otn","CHN","CAN",-0.0303912924021523
"otn","CHN","USA",-0.0303912867383518
"otn","CHN","MEX",-0.0303913369113826
"otn","CHN","BRA",-0.0303913138050227
"otn","CHN","RUS",-0.0303912971365801
"otn","CHN","LAM",-0.0303913194333031
"otn","CHN","EUR",-0.0303913350060218
"otn","CHN","ROE",-0.0303913255545732
"otn","CHN","ASI",-0.0303913439061327
"otn","CHN","REA",-0.0303913168063024
"otn","CHN","ANZ",-0.0303913394992426
"otn","CHN","MES",-0.0303913331236372
"otn","CHN","AFR",-0.0303913218958819
"otn","CHN","IDZ",-0.0303912975426515
"otn","IND","CHN",0.0133094284802657
"otn","IND","JPN",0.013309435360469
"otn","IND","KOR",0.0133094448932469
"otn","IND","TWN",0.013309429851698
"otn","IND","CAN",0.0133093922533301
"otn","IND","USA",0.0133094321549916
"otn","IND","MEX",0.0133094153106722
"otn","IND","BRA",0.0133094322243299
"otn","IND","RUS",0.0133094716889346
"otn","IND","LAM",0.0133094320057923
"otn","IND","EUR",0.0133094174214796
"otn","IND","ROE",0.0133094210978525
"otn","IND","ASI",0.0133094261620914
"otn","IND","REA",0.0133094220643798
"otn","IND","ANZ",0.0133093922054152
"otn","IND","MES",0.0133094283374186
"otn","IND","AFR",0.0133094293828583
"otn","IND","IDZ",0.0133094177810087
"otn","CAN","CHN",0.00265379071751027
"otn","CAN","JPN",0.00265374337065594
"otn","CAN","KOR",0.00265373990792339
"otn","CAN","TWN",0.00265373736279595
"otn","CAN","IND",0.00265373033552896
"otn","CAN","BRA",0.00265371723723762
"otn","CAN","RUS",0.00265375251800537
"otn","CAN","LAM",0.0026537605502228
"otn","CAN","EUR",0.0026537639706387
"otn","CAN","ROE",0.00265376939496561
"otn","CAN","ASI",0.00265373712509594
"otn","CAN","REA",0.00265377567064988
"otn","CAN","ANZ",0.00265373301706392
"otn","CAN","MES",0.00265375516299315
"otn","CAN","AFR",0.0026537380078045
"otn","CAN","IDZ",0.00265377052167792
"otn","USA","CHN",-0.00075424834312302
"otn","USA","JPN",-0.000754305330622485
"otn","USA","KOR",-0.000754267428956235
"otn","USA","TWN",-0.000754280933744855
"otn","USA","IND",-0.000754239490121655
"otn","USA","BRA",-0.000754233309649743
"otn","USA","RUS",-0.000754314311823823
"otn","USA","LAM",-0.000754270926221685
"otn","USA","EUR",-0.000754272084680262
"otn","USA","ROE",-0.000754299924010441
"otn","USA","ASI",-0.000754285482216152
"otn","USA","REA",-0.000754258679120658
"otn","USA","ANZ",-0.000754246565651413
"otn","USA","MES",-0.000754262466808502
"otn","USA","AFR",-0.000754255282849718
"otn","USA","IDZ",-0.000754258113411899
"otn","MEX","CHN",0.000119493897829433
"otn","MEX","JPN",0.000119554083608309
"otn","MEX","KOR",0.000119554960924528
"otn","MEX","TWN",0.000119528336921526
"otn","MEX","IND",0.000119553564381647
"otn","MEX","BRA",0.000119533958682583
"otn","MEX","RUS",0.000119497086593312
"otn","MEX","LAM",0.000119516135771527
"otn","MEX","EUR",0.000119526225312913
"otn","MEX","ROE",0.000119534420974483
"otn","MEX","ASI",0.000119542094029078
"otn","MEX","REA",0.000119504350836796
"otn","MEX","ANZ",0.000119527698742583
"otn","MEX","MES",0.00011953531569075
"otn","MEX","AFR",0.000119522065608938
"otn","BRA","CHN",-0.0269825122728748
"otn","BRA","JPN",-0.0269825426444661
"otn","BRA","KOR",-0.0269825571293674
"otn","BRA","TWN",-0.0269825273556765
"otn","BRA","IND",-0.026982569171117
"otn","BRA","CAN",-0.0269825636960819
"otn","BRA","USA",-0.0269825744600551
"otn","BRA","MEX",-0.0269825478690133
"otn","BRA","RUS",-0.0269825189041593
"otn","BRA","LAM",-0.0269825321971263
"otn","BRA","EUR",-0.0269825590239043
"otn","BRA","ROE",-0.0269825436132238
"otn","BRA","ASI",-0.0269825527865128
"otn","BRA","REA",-0.0269825945468123
"otn","BRA","ANZ",-0.0269825721923143
"otn","BRA","MES",-0.0269825304958549
"otn","BRA","AFR",-0.0269825411355762
"otn","BRA","IDZ",-0.0269825944558708
"otn","RUS","CHN",-0.0141055720286991
"otn","RUS","JPN",-0.0141055869884925
"otn","RUS","KOR",-0.0141055798185046
"otn","RUS","TWN",-0.0141055482954737
"otn","RUS","IND",-0.0141055990439412
"otn","RUS","CAN",-0.0141055750960357
"otn","RUS","USA",-0.0141055941924393
"otn","RUS","MEX",-0.0141055729024275
"otn","RUS","LAM",-0.0141055630123028
"otn","RUS","EUR",-0.0141055674261494
"otn","RUS","ROE",-0.0141055659480568
"otn","RUS","ASI",-0.0141055543013447
"otn","RUS","REA",-0.0141055894443323
"otn","RUS","ANZ",-0.0141055401475565
"otn","RUS","MES",-0.0141055557123011
"otn","RUS","AFR",-0.0141055886412912
"otn","RUS","IDZ",-0.0141056241525417
"otn","LAM","CHN",0.000241203339768027
"otn","LAM","JPN",-0.0161921701215589
"otn","LAM","KOR",-0.0204774102865009
"otn","LAM","TWN",0.000157299723143548
"otn","LAM","IND",-0.00944933002753574
"otn","LAM","CAN",-2.57426753365374E-5
"otn","LAM","USA",-0.00308327812112746
"otn","LAM","MEX",-1.57200875280115E-5
"otn","LAM","BRA",-0.00393535767156541
"otn","LAM","RUS",-0.000723740149363683
"otn","LAM","LAM",-0.00552079689986329
"otn","LAM","EUR",-0.0027727639726472
"otn","LAM","ROE",-0.00991852384349358
"otn","LAM","ASI",-0.0116216499085011
"otn","LAM","REA",-0.00101856890919969
"otn","LAM","ANZ",-0.00342037947679177
"otn","LAM","MES",6.66533178859319E-6
"otn","LAM","AFR",-0.0028543956400052
"otn","LAM","IDZ",-0.014200356749922
"otn","EUR","CHN",-1.06494847373677E-7
"otn","EUR","JPN",-4.86567604192841E-8
"otn","EUR","KOR",-2.23258147523481E-7
"otn","EUR","TWN",-5.8166806073763E-7
"otn","EUR","IND",-3.59523653157511E-7
"otn","EUR","CAN",-2.54276875497731E-7
"otn","EUR","USA",-4.70125789728006E-7
"otn","EUR","BRA",-7.2450461100784E-7
"otn","EUR","RUS",-1.71686503309383E-7
"otn","EUR","LAM",-6.16837015033296E-8
"otn","EUR","EUR",-3.54693960776853E-10
"otn","EUR","ROE",-3.46798628997449E-7
"otn","EUR","ASI",-1.13634795147378E-7
"otn","EUR","REA",-3.85172824184905E-7
"otn","EUR","ANZ",-3.72000472967962E-7
"otn","EUR","MES",-1.58846891590966E-6
"otn","EUR","AFR",-6.13045174290399E-7
"otn","EUR","IDZ",-6.15110060852393E-7
"otn","ROE","CHN",-0.00394171912338817
"otn","ROE","JPN",-0.00219413263115551
"otn","ROE","KOR",-0.00838825444736118
"otn","ROE","TWN",-5.32053808201059E-5
"otn","ROE","IND",-0.0113295900148417
"otn","ROE","CAN",-0.000687238983146961
"otn","ROE","USA",-0.00141812397564427
"otn","ROE","MEX",-0.000373126442106267
"otn","ROE","BRA",-0.00157196638765519
"otn","ROE","RUS",-0.0123512136009417
"otn","ROE","LAM",-0.00236135429910074
"otn","ROE","EUR",-0.00182535315233415
"otn","ROE","ROE",-0.0120200468765914
"otn","ROE","ASI",-0.000254543471407338
"otn","ROE","REA",-0.00477241258589355
"otn","ROE","ANZ",-0.000258993546888382
"otn","ROE","MES",-0.00619983274005329
"otn","ROE","AFR",-0.00301965967779379
"otn","ROE","IDZ",-0.00395508286233562
"otn","ASI","CHN",-0.00163076514343171
"otn","ASI","JPN",-0.00554963257428953
"otn","ASI","KOR",-0.00397599396969482
"otn","ASI","TWN",-0.00357084964305043
"otn","ASI","IND",-0.00401764713304057
"otn","ASI","CAN",-0.00453614405215383
"otn","ASI","USA",-0.00269102968550424
"otn","ASI","MEX",-0.00588706678464199
"otn","ASI","BRA",-0.00830654953936826
"otn","ASI","RUS",-0.00661632335688689
"otn","ASI","LAM",-0.00350856854908874
"otn","ASI","EUR",-0.00590518909768877
"otn","ASI","ROE",-0.00492369397553714
"otn","ASI","ASI",-0.0049511707960456
"otn","ASI","REA",-0.0085551828788668
"otn","ASI","ANZ",-0.00356326601014875
"otn","ASI","MES",-0.00257765979126142
"otn","ASI","AFR",-0.00195622836644832
"otn","ASI","IDZ",-0.00668168142722973
"otn","REA","CHN",-6.20242426521714E-5
"otn","REA","JPN",-0.00404316222950418
"otn","REA","KOR",-0.00399671286960335
"otn","REA","TWN",-0.00424185085429599
"otn","REA","IND",0.00115900133911969
"otn","REA","CAN",-0.00309549341957963
"otn","REA","USA",-0.00394424155022727
"otn","REA","MEX",-0.00414866540715239
"otn","REA","BRA",-0.00407266884783647
"otn","REA","RUS",-0.0327787562442846
"otn","REA","LAM",-0.00414946412390204
"otn","REA","EUR",-0.0024791004981967
"otn","REA","ROE",-0.0336216476124061
"otn","REA","ASI",-0.00402336792816093
"otn","REA","REA",-0.00359833925255151
"otn","REA","ANZ",-0.00298948577536908
"otn","REA","MES",0.00148158478574018
"otn","REA","AFR",-0.00305512456028877
"otn","REA","IDZ",-0.0252076146003679
"otn","ANZ","CHN",0.017142236176453
"otn","ANZ","JPN",0.00491975584948506
"otn","ANZ","KOR",0.00473376688555118
"otn","ANZ","TWN",0.00761523517006786
"otn","ANZ","IND",0.0136590479679091
"otn","ANZ","CAN",0.00696976840028714
"otn","ANZ","USA",0.0170140221838199
"otn","ANZ","MEX",-0.00548213164725232
"otn","ANZ","BRA",-0.000159517346100055
"otn","ANZ","RUS",-0.00785462318693265
"otn","ANZ","LAM",0.0134001756309846
"otn","ANZ","EUR",0.000278534728528842
"otn","ANZ","ROE",0.0157959149878853
"otn","ANZ","ASI",0.0099863595112226
"otn","ANZ","REA",-0.0019937008907934
"otn","ANZ","ANZ",-0.000421232486607484
"otn","ANZ","MES",0.0153668447169444
"otn","ANZ","AFR",0.010117930871941
"otn","ANZ","IDZ",0.0107796230104892
"otn","MES","CHN",-9.43748555766954E-7
"otn","MES","JPN",-9.76539105472422E-6
"otn","MES","KOR",-2.37341712308242E-6
"otn","MES","TWN",-2.11216570144127E-5
"otn","MES","IND",-6.73481183794863E-6
"otn","MES","CAN",-5.67429136687464E-6
"otn","MES","USA",-1.85210587307648E-6
"otn","MES","MEX",-6.3720950692187E-5
"otn","MES","BRA",-2.5057316233743E-6
"otn","MES","RUS",-0.000337602817438694
"otn","MES","LAM",-2.64139227958915E-6
"otn","MES","EUR",-1.124542406842E-5
"otn","MES","ROE",-2.21503537333986E-6
"otn","MES","ASI",-4.18041285227153E-5
"otn","MES","REA",-3.81236965442413E-5
"otn","MES","ANZ",-1.28973565649257E-5
"otn","MES","MES",-4.11113057956895E-6
"otn","MES","AFR",-4.70547570493507E-5
"otn","MES","IDZ",-0.000323355887832755
"otn","AFR","CHN",-0.109036391794564
"otn","AFR","JPN",-0.0102223064421049
"otn","AFR","KOR",-0.0221861971208267
"otn","AFR","TWN",-0.0866277333488943
"otn","AFR","IND",-0.0149680638307076
"otn","AFR","CAN",-0.100600867981479
"otn","AFR","USA",-0.0811674575224792
"otn","AFR","MEX",-0.00514366473924339
"otn","AFR","BRA",-0.0801701160774762
"otn","AFR","RUS",-0.0599786401335266
"otn","AFR","LAM",-0.110953454670151
"otn","AFR","EUR",-0.0393926701590373
"otn","AFR","ROE",-0.0505236445110489
"otn","AFR","ASI",-0.0393725281820733
"otn","AFR","REA",-0.0464237834388356
"otn","AFR","ANZ",-0.10302192246985
"otn","AFR","MES",-0.103369911963307
"otn","AFR","AFR",-0.051026649429986
"otn","AFR","IDZ",-0.0841276831705413
"otn","IDZ","CHN",-0.00465891854260067
"otn","IDZ","JPN",-0.00465891367166904
"otn","IDZ","KOR",-0.00465894813308498
"otn","IDZ","TWN",-0.00465896891198825
"otn","IDZ","IND",-0.0046589002834887
"otn","IDZ","CAN",-0.00465891622764181
"otn","IDZ","USA",-0.00465895558267393
"otn","IDZ","MEX",-0.00465893248893812
"otn","IDZ","BRA",-0.00465892530601009
"otn","IDZ","RUS",-0.00465892864028339
"otn","IDZ","LAM",-0.00465890695019956
"otn","IDZ","EUR",-0.00465893146609996
"otn","IDZ","ROE",-0.00465890591512094
"otn","IDZ","ASI",-0.00465892131490114
