"ff","Dim2","rr","Val"
"cap","ele","TWN",0.0189340535394613
"cap","ele","IND",0.000565320736182207
"cap","ele","CAN",0.0415360883176006
"cap","ele","USA",0.0325212362472329
"cap","ele","MEX",0.00278975815882876
"cap","ele","BRA",0.0123389638914682
"cap","ele","RUS",0.0211084557369159
"cap","ele","LAM",0.00609062178581953
"cap","ele","EUR",0.016885141726276
"cap","ele","ROE",0.0128963254952795
"cap","ele","ASI",0.00611448233886069
"cap","ele","REA",0.00695168403468626
"cap","ele","ANZ",0.0272170971129697
"cap","ele","MES",0.014798363157283
"cap","ele","AFR",0.0121896619496136
"cap","ele","IDZ",0.00572869494047934
"cap","ome","CHN",0.000135947964236464
"cap","ome","JPN",0.031645163350958
"cap","ome","KOR",0.00394298954001604
"cap","ome","TWN",0.0189340591689349
"cap","ome","IND",0.000565280468528107
"cap","ome","CAN",0.0415361687178954
"cap","ome","USA",0.0325211926285895
"cap","ome","MEX",0.0027897638772314
"cap","ome","BRA",0.0123390098907517
"cap","ome","RUS",0.0211084462220943
"cap","ome","LAM",0.0065070182186953
"cap","ome","EUR",0.01718146583154
"cap","ome","ROE",0.0120871031817831
"cap","ome","ASI",0.00524633955409227
"cap","ome","REA",0.0052018612165864
"cap","ome","ANZ",0.024915066221518
"cap","ome","MES",0.0163906282081554
"cap","ome","AFR",0.0154414200632433
"cap","ome","IDZ",0.00572873246972172
"cap","omf","CHN",0.000114875923719108
"cap","omf","JPN",0.0316451465675247
"cap","omf","KOR",0.00394298814915794
"cap","omf","TWN",0.0189340722640434
"cap","omf","IND",0.000565288630196115
"cap","omf","CAN",0.0415360741763773
"cap","omf","USA",0.0325212152670415
"cap","omf","MEX",0.00278978142916508
"cap","omf","BRA",0.0123390281445919
"cap","omf","RUS",0.0211084936789632
"cap","omf","LAM",0.0110066252953629
"cap","omf","EUR",0.0195922381995253
"cap","omf","ROE",0.0128163726803862
"cap","omf","ASI",0.0034890120715192
"cap","omf","REA",0.0130264804287235
"cap","omf","ANZ",0.0266800450406966
"cap","omf","MES",0.0158826097095167
"cap","omf","AFR",0.0145989532199318
"cap","omf","IDZ",0.00572870646828671
"cap","ely","CHN",0.00146744241083002
"cap","ely","JPN",0.0316451584285569
"cap","ely","KOR",0.00394302720118378
"cap","ely","TWN",0.0189340685242136
"cap","ely","IND",0.000565281950855478
"cap","ely","CAN",0.0415361255664171
"cap","ely","USA",0.0325211608252511
"cap","ely","MEX",0.00278983234721752
"cap","ely","BRA",0.0123390161556016
"cap","ely","RUS",0.0211084211405372
"cap","ely","LAM",0.00593649499828849
"cap","ely","EUR",0.0197923140744978
"cap","ely","ROE",0.00816796697610236
"cap","ely","ASI",0.00366370891668156
"cap","ely","REA",0.00983104922735833
"cap","ely","ANZ",0.0246785518995259
"cap","ely","MES",0.0108703706501076
"cap","ely","AFR",0.0091300939407674
"cap","ely","IDZ",0.00572869534703946
"cap","wtr","CHN",0.00211226045037531
"cap","wtr","JPN",0.0316452045478512
"cap","wtr","KOR",0.00394304170277926
"cap","wtr","TWN",0.0189340040537624
"cap","wtr","IND",0.000565315882360862
"cap","wtr","CAN",0.0415361046839156
"cap","wtr","USA",0.0325212335728553
"cap","wtr","MEX",0.0027897723529493
"cap","wtr","BRA",0.0123390249486384
"cap","wtr","RUS",0.0211085147619197
"cap","wtr","LAM",0.0101118527670071
"cap","wtr","EUR",0.0224255547917957
"cap","wtr","ROE",0.0129621354334158
"cap","wtr","ASI",0.00461806630166871
"cap","wtr","REA",0.00749060602355195
"cap","wtr","ANZ",0.0290077105497746
"cap","wtr","MES",0.0151895815933543
"cap","wtr","AFR",0.0125323338943813
"cap","wtr","IDZ",0.00572869911988683
"cap","cns","CHN",0.000499088180823971
"cap","cns","JPN",0.031645119155469
"cap","cns","KOR",0.00394299718789748
"cap","cns","TWN",0.0189340468709567
"cap","cns","IND",0.000565332641624172
"cap","cns","CAN",0.0415361397816019
"cap","cns","USA",0.0325211678168662
"cap","cns","MEX",0.00278979024230308
"cap","cns","BRA",0.0123390180149932
"cap","cns","RUS",0.0211084739983447
"cap","cns","LAM",0.012432190323637
"cap","cns","EUR",0.019626509411689
"cap","cns","ROE",0.0148732224616113
"cap","cns","ASI",0.00368359616772157
"cap","cns","REA",0.0145534173091997
"cap","cns","ANZ",0.0228547768829014
"cap","cns","MES",0.0138720251953681
"cap","cns","AFR",0.0128137487312636
"cap","cns","IDZ",0.00572865504705455
"cap","trd","CHN",0.00265869466107177
"cap","trd","JPN",0.0316451485561191
"cap","trd","KOR",0.00394301634824723
"cap","trd","TWN",0.0189340233436299
"cap","trd","IND",0.000565308591923275
"cap","trd","CAN",0.0415361216942591
"cap","trd","USA",0.0325211941709993
"cap","trd","MEX",0.00278980290789588
"cap","trd","BRA",0.0123389923629398
"cap","trd","RUS",0.0211086330193662
"cap","trd","LAM",0.0146411662103448
"cap","trd","EUR",0.0236394618738785
"cap","trd","ROE",0.0119415385326167
"cap","trd","ASI",0.00402379636006088
"cap","trd","REA",0.00714439892612788
"cap","trd","ANZ",0.0237524129308795
"cap","trd","MES",0.00838141390816184
"cap","trd","AFR",0.0107284793210805
"cap","trd","IDZ",0.00572873562263543
"cap","otp","CHN",0.00181413429575206
"cap","otp","JPN",0.0316451103814828
"cap","otp","KOR",0.00394302821750481
"cap","otp","TWN",0.0189340482294469
"cap","otp","IND",0.000565281233829484
"cap","otp","CAN",0.0415360697466018
"cap","otp","USA",0.0325212068736012
"cap","otp","MEX",0.00278979833173865
"cap","otp","BRA",0.0123390112784152
"cap","otp","RUS",0.0211085116108305
"cap","otp","LAM",0.0127464413194221
"cap","otp","EUR",0.0184963250159839
"cap","otp","ROE",0.0124320978080842
"cap","otp","ASI",0.00545555862247452
"cap","otp","REA",0.00440034722701183
"cap","otp","ANZ",0.0282767175682532
"cap","otp","MES",0.010706492748638
"cap","otp","AFR",0.0110011020194645
"cap","otp","IDZ",0.00572867183816972
"cap","wtp","CHN",0.000934837502996806
"cap","wtp","JPN",0.0316451914626421
"cap","wtp","KOR",0.00394303003494856
"cap","wtp","TWN",0.0189340579407336
"cap","wtp","IND",0.000565326639946351
"cap","wtp","CAN",0.0415360824860702
"cap","wtp","USA",0.0325212655885669
"cap","wtp","MEX",0.00278977424106674
"cap","wtp","BRA",0.0123390115044306
"cap","wtp","RUS",0.0211085187437987
"cap","wtp","LAM",0.00817412185762709
"cap","wtp","EUR",0.0165309049759026
"cap","wtp","ROE",0.0123072023218736
"cap","wtp","ASI",0.008923043635027
"cap","wtp","REA",0.0145089538562498
"cap","wtp","ANZ",0.0247808360522448
"cap","wtp","MES",0.012901720779374
"cap","wtp","AFR",0.011027586038347
"cap","wtp","IDZ",0.00572871749553716
"cap","atp","CHN",0.00464041397046163
"cap","atp","JPN",0.0316451320205626
"cap","atp","KOR",0.00394298233152601
"cap","atp","TWN",0.0189340750591407
"cap","atp","IND",0.000565280181509031
"cap","atp","CAN",0.0415360723885156
"cap","atp","USA",0.0325212015789025
"cap","atp","MEX",0.00278992920777577
"cap","atp","BRA",0.0123389663542401
"cap","atp","RUS",0.0211084898440037
"cap","atp","LAM",0.0110846154429545
"cap","atp","EUR",0.021450672846963
"cap","atp","ROE",0.0127505653503098
"cap","atp","ASI",0.00703121409192686
"cap","atp","REA",0.0124022461780849
"cap","atp","ANZ",0.0287809298428728
"cap","atp","MES",0.0138425813669726
"cap","atp","AFR",0.0109122563339443
"cap","atp","IDZ",0.00572868111824132
"cap","cmn","CHN",0.000639468238269799
"cap","cmn","JPN",0.0316451809599594
"cap","cmn","KOR",0.00394301564643151
"cap","cmn","TWN",0.0189340682268433
"cap","cmn","IND",0.000565314800170746
"cap","cmn","CAN",0.0415360917143808
"cap","cmn","USA",0.0325212372597579
"cap","cmn","MEX",0.00278978170154542
"cap","cmn","BRA",0.0123389877551345
"cap","cmn","RUS",0.0211085109313074
"cap","cmn","LAM",0.0109703084201161
"cap","cmn","EUR",0.0205864762047369
"cap","cmn","ROE",0.0116322925174102
"cap","cmn","ASI",0.00417592270278499
"cap","cmn","REA",0.0131163169581006
"cap","cmn","ANZ",0.0260530036137469
"cap","cmn","MES",0.0130382718514044
"cap","cmn","AFR",0.0106919109196808
"cap","cmn","IDZ",0.00572870918879609
"cap","ofi","CHN",0.000680919109601338
"cap","ofi","JPN",0.0316451842940737
"cap","ofi","KOR",0.00394303637865567
"cap","ofi","TWN",0.0189341068213644
"cap","ofi","IND",0.00056528000198619
"cap","ofi","CAN",0.0415360635408959
"cap","ofi","USA",0.0325212309329075
"cap","ofi","MEX",0.00278976121255292
"cap","ofi","BRA",0.0123390043770411
"cap","ofi","RUS",0.0211084950267701
"cap","ofi","LAM",0.0111595132472638
"cap","ofi","EUR",0.0190008619827674
"cap","ofi","ROE",0.0118158956141846
"cap","ofi","ASI",0.0050078563587032
"cap","ofi","REA",0.00541159511945217
"cap","ofi","ANZ",0.0279983685106966
"cap","ofi","MES",0.0145384828845268
"cap","ofi","AFR",0.0116149111387312
"cap","ofi","IDZ",0.00572869038764923
"fix","frs","JPN",0.0316451871669337
"fix","frs","KOR",0.00394303352576264
"fix","frs","TWN",0.0189340632014556
"fix","frs","IND",0.000565285292331463
"fix","frs","CAN",0.0415361122933171
"fix","frs","USA",0.0325211965430838
"fix","frs","MEX",0.0027897452034098
"fix","frs","BRA",0.0123390491107489
"fix","frs","RUS",0.0211084536021966
"fix","frs","LAM",0.0102238497203777
"fix","frs","EUR",0.0169415340674522
"fix","frs","ROE",0.0129612014726068
"fix","frs","ASI",0.00445969587809681
"fix","frs","REA",0.0156064884530035
"fix","frs","ANZ",0.0182382880515428
"fix","frs","MES",0.0143069231334323
"fix","frs","AFR",0.0132930305111253
"fix","frs","IDZ",0.00572870912972867
"fix","fsh","CHN",4.09768326301688E-5
"fix","fsh","JPN",0.0316451413696035
"fix","fsh","KOR",0.00394299732100434
"fix","fsh","TWN",0.0189340315959536
"fix","fsh","IND",0.000565281896082181
"fix","fsh","CAN",0.0415360598083816
"fix","fsh","USA",0.032521204047979
"fix","fsh","MEX",0.0027897896136031
"fix","fsh","BRA",0.012338993864845
"fix","fsh","RUS",0.0211085021656185
"fix","fsh","LAM",0.00834131995615901
"fix","fsh","EUR",0.0185884864990024
"fix","fsh","ROE",0.013538335066548
"fix","fsh","ASI",0.00209021118408669
"fix","fsh","REA",0.0141096263741867
"fix","fsh","ANZ",0.0234139693534326
"fix","fsh","MES",0.00966903134728141
"fix","fsh","AFR",0.0124913325851735
"fix","fsh","IDZ",0.00572868915147007
"fix","coa","KOR",0.00394298385268277
"fix","coa","IND",0.000565336590075516
"fix","coa","CAN",0.0415360267908338
"fix","coa","USA",0.0325211894884117
"fix","coa","MEX",0.00278982920853776
"fix","coa","BRA",0.0123390276857744
"fix","coa","RUS",0.0211085025910434
"fix","coa","LAM",0.00637995388150047
"fix","coa","EUR",0.013367400627367
"fix","coa","ROE",0.00814523984021415
"fix","coa","ASI",0.00235789455435963
"fix","coa","REA",0.0161939912390929
"fix","coa","ANZ",0.0301131127307796
"fix","coa","MES",0.00710785588671642
"fix","coa","AFR",0.0172213336501426
"fix","coa","IDZ",0.00572870364642086
"fix","oil","IND",0.000565296022706052
"fix","oil","CAN",0.0415360833239657
"fix","oil","USA",0.0325211963376466
"fix","oil","MEX",0.00278979491851228
"fix","oil","BRA",0.0123390216295773
"fix","oil","RUS",0.0211085248661915
"fix","oil","LAM",0.00900392765611926
"fix","oil","EUR",0.0235978277409638
"fix","oil","ROE",0.0144925872177562
"fix","oil","ASI",0.00456990009988352
"fix","oil","REA",0.0132421825155854
"fix","oil","ANZ",0.0275107515726875
"fix","oil","MES",0.0117710379101017
"fix","oil","AFR",0.0135099878200639
"fix","oil","IDZ",0.00572870445879792
"fix","gas","TWN",0.0189340608409212
"fix","gas","IND",0.000565326252605081
"fix","gas","CAN",0.0415361024332599
"fix","gas","USA",0.0325212333411298
"fix","gas","MEX",0.00278974898085682
"fix","gas","BRA",0.0123390943039678
"fix","gas","RUS",0.0211084943318736
"fix","gas","LAM",0.0051049145251695
"fix","gas","EUR",0.0156626645388283
"fix","gas","ROE",0.0205971939162014
"fix","gas","ASI",0.00470353975101303
"fix","gas","REA",0.0166766196030459
"fix","gas","ANZ",0.0287367045370316
"fix","gas","MES",0.0150207138974266
"fix","gas","AFR",0.00687566305587915
"fix","gas","IDZ",0.00572867504968011
"fix","omn","CHN",0.00143006117347327
"fix","omn","JPN",0.0316451648392575
"fix","omn","KOR",0.00394303243157901
"fix","omn","TWN",0.018934072158947
"fix","omn","IND",0.000565283380799864
"fix","omn","CAN",0.041536122066514
"fix","omn","USA",0.0325211498024742
"fix","omn","MEX",0.00278979229745269
"fix","omn","BRA",0.0123390301520796
"fix","omn","RUS",0.0211084887534814
"fix","omn","LAM",0.00778162326557242
"fix","omn","EUR",0.018899048445867
"fix","omn","ROE",0.0104325395049365
"fix","omn","ASI",0.00241591267183355
"fix","omn","REA",0.0091132012976002
"fix","omn","ANZ",0.029977644504427
"fix","omn","MES",0.0136131249686069
"fix","omn","AFR",0.00970285420741952
"fix","omn","IDZ",0.00572869645191876
